what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1354762793937
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1354762793984
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1354762793984
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1354762793984
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1354762793984
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1354762793984
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1354762793984
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1354762794000
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1354762794031
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1354762794031
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1354762794046
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1354762794062
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1354762794125
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1354762794125
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1354762794156
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1354762794187
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1354762794203
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1354762794218
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1354762794234
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1354762794250
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1354762794250
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1354762794265
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1354762794281
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1354762794296
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1354762794296
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1354762794296
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1354762794296
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1354762794296
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1354762794312
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1354762794312
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1354762794343
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1354762794359
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1354762794375
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1354762794390
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1354762794421
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1354762794421
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1354762794421
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1354762794437
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1354762794500
started,bundle,org.eclipse.ui.intro.universal,3.2.402.r36_v20100702,"org.eclipse.ui.intro.universal",1354762794500
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1354762794500
started,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1354762794515
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1354762794546
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1354762794562
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1354762794562
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1354762794562
started,bundle,com.altera.sbtgui.project,12.0.0.263,"com.altera.sbtgui.project",1354762794578
os,sysinfo,,,"win32",1354762794593
arch,sysinfo,,,"x86",1354762794593
ws,sysinfo,,,"win32",1354762794593
locale,sysinfo,,,"zh_CN",1354762794593
processors,sysinfo,,,"4",1354762794593
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1354762794593
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1354762794593
java.specification.name,sysinfo,,,"Java Platform API Specification",1354762794593
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1354762794593
java.specification.version,sysinfo,,,"1.6",1354762794593
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1354762794593
java.version,sysinfo,,,"1.6.0_23",1354762794593
java.vm.info,sysinfo,,,"mixed mode",1354762794593
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1354762794593
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1354762794593
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1354762794593
java.vm.specification.version,sysinfo,,,"1.0",1354762794593
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1354762794593
java.vm.version,sysinfo,,,"19.0-b09",1354762794593
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354762794609
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1354762794765
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1354762794859
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1354762795203
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1354762795234
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1354762795234
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1354762795593
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1354762795609
started,bundle,com.altera.sbtgui.integration,12.0.0.263,"com.altera.sbtgui.integration",1354762795812
started,bundle,com.altera.systemconsole,12.0.0.263,"com.altera.systemconsole",1354762796125
started,bundle,com.altera.utilities,12.0.0.263,"com.altera.utilities",1354762796203
started,bundle,com.altera.systemconsole.designs.plugin,12.0.0.263,"com.altera.systemconsole.designs.plugin",1354762796218
started,bundle,com.altera.systemconsole.scripting,12.0.0.263,"com.altera.systemconsole.scripting",1354762796578
started,bundle,com.altera.sbtgui.launch,12.0.0.263,"com.altera.sbtgui.launch",1354762796875
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354762801359
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354762801562
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354762806421
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354762806734
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354762806906
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1354762832453
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354762834312
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354762846296
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354762850109
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354762850265
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354762909046
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354762909218
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354762915375
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354762923281
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354762926796
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354762928281
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354762984312
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354763016515
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354763035640
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354763066468
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354763112156
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354763149078
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354763156468
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354763162750
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354763168468
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354763169937
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354763171921
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354764503109
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354764506062
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354764506437
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354764567093
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354766370187
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354766372203
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354766691593
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354766718125
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354781385796
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354781388718
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354781389234
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354781392546
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354781538421
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354781549828
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354781586546
