what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1352952242207
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1352952242207
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1352952242207
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1352952242207
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1352952242207
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1352952242207
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1352952242207
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1352952242207
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1352952242207
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1352952242207
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1352952242207
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1352952242217
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1352952242217
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1352952242217
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1352952242217
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1352952242217
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1352952242217
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1352952242217
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1352952242217
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1352952242217
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1352952242217
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1352952242217
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1352952242217
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1352952242217
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1352952242217
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1352952242217
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1352952242217
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1352952242217
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1352952242217
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1352952242227
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1352952242227
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1352952242227
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1352952242227
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1352952242227
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1352952242227
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1352952242227
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1352952242227
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1352952242227
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1352952242227
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1352952242227
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1352952242227
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1352952242227
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1352952242227
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1352952242227
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1352952242227
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1352952242227
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1352952242227
started,bundle,org.eclipse.ui.intro.universal,3.2.402.r36_v20100702,"org.eclipse.ui.intro.universal",1352952242227
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1352952242237
started,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1352952242237
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1352952242237
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1352952242237
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1352952242237
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1352952242237
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1352952242237
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1352952242237
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1352952242237
started,bundle,com.altera.sbtgui.integration,12.0.0.263,"com.altera.sbtgui.integration",1352952242237
started,bundle,com.altera.sbtgui.launch,12.0.0.263,"com.altera.sbtgui.launch",1352952242237
started,bundle,com.altera.sbtgui.project,12.0.0.263,"com.altera.sbtgui.project",1352952242237
started,bundle,com.altera.sbtgui.ui,12.0.0.263,"com.altera.sbtgui.ui",1352952242237
started,bundle,com.altera.systemconsole,12.0.0.263,"com.altera.systemconsole",1352952242237
started,bundle,com.altera.systemconsole.designs.plugin,12.0.0.263,"com.altera.systemconsole.designs.plugin",1352952242237
started,bundle,com.altera.systemconsole.scripting,12.0.0.263,"com.altera.systemconsole.scripting",1352952242237
started,bundle,com.altera.utilities,12.0.0.263,"com.altera.utilities",1352952242237
os,sysinfo,,,"win32",1352952242237
arch,sysinfo,,,"x86",1352952242237
ws,sysinfo,,,"win32",1352952242237
locale,sysinfo,,,"zh_CN",1352952242237
processors,sysinfo,,,"2",1352952242237
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1352952242237
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1352952242237
java.specification.name,sysinfo,,,"Java Platform API Specification",1352952242237
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1352952242237
java.specification.version,sysinfo,,,"1.6",1352952242237
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1352952242237
java.version,sysinfo,,,"1.6.0_23",1352952242237
java.vm.info,sysinfo,,,"mixed mode",1352952242237
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1352952242237
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1352952242237
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1352952242237
java.vm.specification.version,sysinfo,,,"1.0",1352952242237
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1352952242237
java.vm.version,sysinfo,,,"19.0-b09",1352952242237
started,bundle,com.altera.sbtgui.core,12.0.0.263,"com.altera.sbtgui.core",1352952248711
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1352952248851
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1352952249002
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1352952249192
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1352952249692
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1352952306997
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1352952307793
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1352952308386
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1352952309171
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1352952314553
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.gnu.ui",1352952316783
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1352952326569
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1352952329672
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1352952329718
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1352952330312
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1352952330322
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1352952333156
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1352952352495
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1352952353805
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1352952354082
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1352952390215
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1352952398030
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1352952398077
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1352952398155
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1352952399563
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1352952411928
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1352952412958
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1352952415111
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1352952417478
started,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1352952425559
started,bundle,com.altera.debug.cdi.gdb.plugin,12.0.0.263,"com.altera.debug.cdi.gdb.plugin",1352952430471
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1352952430881
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1352952430971
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1352952437520
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1352952444441
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1352952444457
started,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1352952447043
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1352952447043
opened,view,com.altera.sbtgui.launch,12.0.0.263,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1352952449043
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1352952449593
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1352952449603
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1352952466795
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1352952499565
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.refresh",1352952501672
activated,view,com.altera.sbtgui.launch,12.0.0.263,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1352952507732
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1352952509572
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1352952509582
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1352952511192
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1352952511412
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1352952511482
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1352952513017
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1352952513387
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1352952527268
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1352952528434
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1352952535626
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1352952535984
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1352952540137
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1352952542896
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1352952552631
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1352952553622
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1352952556572
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1352952559022
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1352952561282
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1352952562462
activated,view,com.altera.sbtgui.launch,12.0.0.263,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1352952566865
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1352952568980
activated,view,com.altera.sbtgui.launch,12.0.0.263,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1352952575605
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1352952633675
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1352954364451
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1352954364866
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1352954367300
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1352954370841
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1352954464018
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1352954464628
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1352954487784
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1352954488784
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1352954492046
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1352954492766
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1352954538417
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1352954539668
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1352954539878
activated,view,com.altera.sbtgui.launch,12.0.0.263,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1352954542779
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1352954550692
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1352954552049
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1352954605878
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1352954609568
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1352954610488
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1352954611808
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1352954637950
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1352954638990
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1352954828170
activated,view,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.internal.introview",1352954829830
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1352954829850
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1352954831055
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1352954883970
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1352954887636
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1352954888088
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1352954888969
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1352954891079
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1352958003412
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1352958004252
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1352958005382
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1352958006540
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1352958007616
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1352958007759
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1352958008040
stopped,bundle,com.altera.debug.cdi.gdb.plugin,12.0.0.263,"com.altera.debug.cdi.gdb.plugin",1352958008040
stopped,bundle,com.altera.sbtgui.launch,12.0.0.263,"com.altera.sbtgui.launch",1352958009043
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1352958009043
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1352958009053
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.search",1352958009123
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1352958009123
stopped,bundle,org.eclipse.cdt.dsf.ui,2.1.1.201009141542,"org.eclipse.cdt.dsf.ui",1352958009143
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201009141542,"org.eclipse.cdt.gdb.ui",1352958009183
stopped,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1352958009183
stopped,bundle,com.altera.sbtgui.ui,12.0.0.263,"com.altera.sbtgui.ui",1352958009183
stopped,bundle,com.altera.sbtgui.project,12.0.0.263,"com.altera.sbtgui.project",1352958009183
stopped,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1352958009183
stopped,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1352958009183
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.traditional",1352958009213
stopped,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1352958009213
stopped,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1352958009213
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.ui",1352958009233
stopped,bundle,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.ui",1352958009233
stopped,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.gnu.ui",1352958009233
stopped,bundle,org.eclipse.cdt.managedbuilder.core,7.0.1.201009141542,"org.eclipse.cdt.managedbuilder.core",1352958009233
stopped,bundle,org.eclipse.cdt.make.core,7.0.0.201009141542,"org.eclipse.cdt.make.core",1352958009233
stopped,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1352958009233
stopped,bundle,com.altera.sbtgui.flash.plugin,12.0.0.263,"com.altera.sbtgui.flash.plugin",1352958009253
stopped,bundle,com.altera.sbtgui.gprof,12.0.0.263,"com.altera.sbtgui.gprof",1352958009293
stopped,bundle,com.altera.sbtgui.core,12.0.0.263,"com.altera.sbtgui.core",1352958009293
stopped,bundle,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui",1352958009293
stopped,bundle,org.eclipse.cdt.core,5.2.1.201009141542,"org.eclipse.cdt.core",1352958009293
stopped,bundle,org.eclipse.compare.win32,1.0.100.I20100505-1245,"org.eclipse.compare.win32",1352958009343
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1352958009373
stopped,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1352958009383
stopped,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1352958009383
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1352958009383
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1352958009383
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1352958009383
stopped,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1352958009393
stopped,bundle,org.eclipse.mylyn.resources.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.resources.ui",1352958009403
